ts,city,cityName,masterSku,title,field,old,new
2026-08-16T05:30:08Z,511010000,Шымкент,141046478,Canon EOS R50 + RF-S 18-45 mm IS STM 5811C036,price,329313,329299
2026-08-16T05:30:08Z,511010000,Шымкент,109731162,Canon EOS R10 kit RF-S 18–150mm f/3.5–6.3 IS STM,price,590854,590785
2026-08-16T05:30:08Z,511010000,Шымкент,129064979,Canon EOS R100 + RF-S 18-45mm + RF-S 55-210mm,price,455475,455474
2026-08-16T05:30:08Z,511010000,Шымкент,113028541,Garmin VENU 3 45 мм белый-белый,price,293039,293036
2026-08-16T05:30:08Z,511010000,Шымкент,116788713,Transcend TS1TESD410C 1000 Гб,price,183762,183758
2026-08-16T05:30:08Z,511010000,Шымкент,143300800,Наушники MOONDROP Aria 2 серебристый,price,48375,48372
2026-08-16T05:30:08Z,511010000,Шымкент,138584777,Garmin Vivoactive 6 42 мм зеленый,price,206444,206441
2026-08-16T05:30:08Z,511010000,Шымкент,163444484,Huawei nova 15 12 ГБ/256 ГБ белый,price,199888,199890
2026-08-16T05:30:08Z,511010000,Шымкент,106851929,Garmin MARQ Aviator Gen 2 серебристый,price,1476604,1476609
2026-08-16T05:30:08Z,511010000,Шымкент,15400127,"Бассейн каркасный Bestway Steel Pro Frame 56424, 400x211x81 см",price,58664,58643
2026-08-16T05:30:08Z,511010000,Шымкент,110648816,Philips BHS752/00 утюжок 25 мм,price,61988,61985
2026-08-16T05:30:08Z,511010000,Шымкент,157683664,Наушники AULA G7 черный,price,12230,12290
2026-08-16T05:30:08Z,511010000,Шымкент,114801730,Canon RF 24mm f/1.8 Macro IS STM,price,272591,272575
2026-08-16T05:30:08Z,511010000,Шымкент,169077113,Roborock S9 белый,price,140594,140582
2026-08-16T05:30:08Z,511010000,Шымкент,143693130,Наушники AULA G7 белый,price,11434,11494
2026-08-16T05:30:08Z,511010000,Шымкент,163483165,Наушники Soundcore Sleep A30 Green зеленый,price,85381,85379
2026-08-16T05:30:08Z,511010000,Шымкент,141885718,Garmin Instinct 3 Solar Tactical 45 мм черный,price,289979,289976
2026-08-16T05:30:08Z,511010000,Шымкент,171178069,Roborock Saros 20 черный,price,699594,699582
2026-08-16T05:30:08Z,511010000,Шымкент,116193133,Garmin Lily 2 Classic 25 мм бордовый-бордовый,price,218979,218976
2026-08-16T05:30:08Z,511010000,Шымкент,163414583,AULA F75 розовый,price,23482,23477
2026-08-16T05:30:08Z,511010000,Шымкент,137761682,AULA SC380 PRO белый,price,11273,11269
2026-08-16T05:30:08Z,511010000,Шымкент,150445434,Sapphire PULSE AMD Radeon RX 9070 16 Гб,price,407574,407562
2026-08-16T05:30:08Z,511010000,Шымкент,146975796,AULA HERO 68 HE Frosted белый,price,27222,27218
2026-08-16T05:30:08Z,511010000,Шымкент,114176446,POCKET BOOK PB634-3-CIS 6 дюйм 1 Гб красный,price,105581,105578
2026-08-16T05:30:08Z,511010000,Шымкент,122265923,Canon EOS R5 Mark II body,price,1728004,1727896
2026-08-16T05:30:08Z,511010000,Шымкент,108430983,Canon EOS R7 Kit 18-150mm черный,price,809135,809048
2026-08-16T05:30:08Z,511010000,Шымкент,137761585,AULA SC380 PRO черный,price,11087,11082
2026-08-16T05:30:08Z,511010000,Шымкент,112143554,Transcend TS128GUSD340S 128 Гб,price,41784,41781
2026-08-16T05:30:08Z,511010000,Шымкент,163483158,Наушники Soundcore Sleep A30 White белый,price,89988,85489
2026-08-16T05:30:08Z,511010000,Шымкент,114460686,Garmin MARQ Golfer Gen 2 Carbon Edition черный,price,1756175,1756172
2026-08-16T05:30:08Z,511010000,Шымкент,140932721,Midea MID60S350i-C серый,price,221466,221446
2026-08-16T05:30:08Z,511010000,Шымкент,122651840,Canon RF-S 55-210mm f/5-7.1 IS STM,price,279332,279328
2026-08-16T05:30:08Z,511010000,Шымкент,101018992,"Бассейн каркасный Bestway Power Steel 56465, 549x274x122 см",price,267779,267776
2026-08-16T05:30:08Z,511010000,Шымкент,105544265,Canon RF 70-200mm f/4L IS USM,price,812863,812817
2026-08-16T05:30:08Z,511010000,Шымкент,112921022,МФУ Canon imageRUNNER 2224 5942C001,price,608781,608778
2026-08-16T05:30:08Z,511010000,Шымкент,170475043,Микрофон Hollyland MELO P1 Solo черный,price,129990,124988
2026-08-16T05:30:08Z,470000000,Актобе,108430990,Canon EOS R6 Mark II Body черный,price,813135,812823
2026-08-16T05:30:08Z,470000000,Актобе,147374082,HONOR X9d 12 ГБ/256 ГБ черный,price,237900,237894
2026-08-16T05:30:08Z,470000000,Актобе,134328061,"Видеорегистратор 70mai M310 черный, серый",price,28554,28551
2026-08-16T05:30:08Z,470000000,Актобе,117969957,PXN V99 черный,price,102622,102619
2026-08-16T05:30:08Z,470000000,Актобе,106042231,Наушники Fifine H6 черный,price,19991,19988
2026-08-16T05:30:08Z,470000000,Актобе,106795757,Canon EOS R10 kit 18-45mm IS STM,price,461851,461745
2026-08-16T05:30:08Z,470000000,Актобе,147026783,Garmin Venu 4s 41 мм золотистый-белый,price,339462,339460
2026-08-16T05:30:08Z,470000000,Актобе,115034062,МФУ Canon i-SENSYS MF275dw,price,185849,185836
2026-08-16T05:30:08Z,470000000,Актобе,7300284,Transcend TS4TSJ25H3P 4000 Гб,price,138208,138206
2026-08-16T05:30:08Z,470000000,Актобе,110151201,Canon EOS R6 Mark II Kit RF 24-105mm F/4-7.1 IS STM черный,price,1078812,1078743
2026-08-16T05:30:08Z,470000000,Актобе,141530632,Xiaomi Smart Band 10 черный,price,21900,21897
2026-08-16T05:30:08Z,470000000,Актобе,119596967,EPOMAKER x AULA F75 черный,price,21322,21318
2026-08-16T05:30:08Z,470000000,Актобе,139895845,Roborock F25 - ACE черный,price,199550,199538
2026-08-16T05:30:08Z,470000000,Актобе,146792191,Midea MD200H90WB/T-C серый,price,266068,266026
2026-08-16T05:30:08Z,470000000,Актобе,135832187,DREAME Cordless Vacuum Cleaner Z30 Aqua Cycle черный,discount,18,0
2026-08-16T05:30:08Z,470000000,Актобе,140332176,Garmin Forerunner 970 47 мм бежевый-фиолетовый,price,457825,457789
2026-08-16T05:30:08Z,470000000,Актобе,122963224,Garmin Fenix 8 43 мм белый-белый,price,544226,544165
2026-08-16T05:30:08Z,470000000,Актобе,106042325,Микрофон Fifine A6V черный,price,18684,18681
2026-08-16T05:30:08Z,470000000,Актобе,115178468,POCKET BOOK PB629-M-CIS 6 дюйм 8 Гб серый,price,87662,87658
2026-08-16T05:30:08Z,470000000,Актобе,145820693,Roborock S8 Pro RRA0TAL белый,price,114556,114544
2026-08-16T05:30:08Z,470000000,Актобе,132855201,AULA F75 Side-Printed розовый,price,21445,21441
2026-08-16T05:30:08Z,470000000,Актобе,110057315,70mai зарядное устройство для видеорегистратора Midrive UP03 USB Type-C черный,price,8336,8333
2026-08-16T05:30:08Z,470000000,Актобе,133974886,Garmin Instinct E 45 мм серый,price,186979,186976
2026-08-16T05:30:08Z,470000000,Актобе,113029065,Garmin VENU 3S 41 мм розовый-розовый,price,293975,293971
2026-08-16T05:30:08Z,470000000,Актобе,103627190,Canon RF 16mm f/2.8 STM,price,129054,129033
2026-08-16T05:30:08Z,470000000,Актобе,150110690,Sen Sulu blush stick румяна 03 frosted bllom,price,8847,8844
2026-08-16T05:30:08Z,470000000,Актобе,131472887,Портативная колонка Soundcore Select 4 Go фиолетовый,price,13257,13255
2026-08-16T05:30:08Z,470000000,Актобе,145620660,TECNO SPARK 40C 8 ГБ/128 ГБ серый,price,74777,74767
2026-08-16T05:30:08Z,470000000,Актобе,123942422,Canon RF 35mm f/1.4 L VCM,price,737173,737137
2026-08-16T05:30:08Z,470000000,Актобе,145978939,Внешний аккумулятор Xiaomi Super Slim Magnetic Power Bank 5000 мАч 22.5 Вт WPB0507S фиолетовый,price,18866,18862
2026-08-16T05:30:08Z,470000000,Актобе,141005445,AULA SC620 черный,price,11994,11275
2026-08-16T05:30:08Z,470000000,Актобе,148341196,Huawei nova 14 Pro 12 ГБ/512 ГБ розовый,price,244105,244093
2026-08-16T05:30:08Z,470000000,Актобе,120263286,Bambu Lab PLA Matte 1.75 мм 1 кг черный,price,8921,8918
2026-08-16T05:30:08Z,470000000,Актобе,145978921,Внешний аккумулятор Xiaomi Super Slim Magnetic Power Bank 5000 мАч 22.5 Вт WPB0507S золотистый,price,18868,18864
2026-08-16T05:30:08Z,470000000,Актобе,147392127,Внешний аккумулятор Xiaomi Super Slim Magnetic WPB0507S (BHR08PMGL) 5000 мАч 22.5 Вт черный,price,18845,18841
2026-08-16T05:30:08Z,470000000,Актобе,129319883,Garmin Lily 2 Active 38 мм серебристый-фиолетовый,price,218979,218976
2026-08-16T05:30:08Z,470000000,Актобе,101513764,"Бассейн каркасный Bestway 5612B, 640x274x132 см",price,368699,324456
2026-08-16T05:30:08Z,470000000,Актобе,101513764,"Бассейн каркасный Bestway 5612B, 640x274x132 см",discount,0,15
2026-08-16T05:30:08Z,470000000,Актобе,103492220,"Бассейн каркасный Bestway 56714, 427x250x100 см",price,144644,144641
2026-08-16T05:30:08Z,470000000,Актобе,116631467,"Бассейн каркасный Bestway 561FY, 396x396x107 см",price,116300,116296
2026-08-16T05:30:08Z,470000000,Актобе,163444356,Huawei nova 15 12 ГБ/512 ГБ белый,price,199888,199890
2026-08-16T05:30:08Z,470000000,Актобе,100305103,"Бассейн каркасный Bestway 56082/56424, 400x211x81 см",price,58664,58643
2026-08-16T05:30:08Z,470000000,Актобе,167232188,Huawei Watch Fit 5 43 мм черный,price,79888,79688
2026-08-16T05:30:08Z,470000000,Актобе,15400145,"Бассейн каркасный Bestway Steel Pro Max 56420, 366x122 см",price,134441,134402
2026-08-16T05:30:08Z,470000000,Актобе,118273472,Аэрогриль Xiaomi Smart Air Fryer BHR7357EU 6.5 л черный,price,47879,47876
2026-08-16T05:30:08Z,470000000,Актобе,115287903,DREAME H12 Pro Plus CN черный,price,119202,119176
2026-08-16T05:30:08Z,470000000,Актобе,130251646,Наушники REDMI Buds 6 Play синий,price,6740,6737
2026-08-16T05:30:08Z,470000000,Актобе,148148261,TCL 55P8K 140 см черный,price,325151,324748
2026-08-16T05:30:08Z,470000000,Актобе,151176828,TCL 65V6C 165 см черный,price,317883,317380
2026-08-16T05:30:08Z,470000000,Актобе,145557956,TECNO SPARK 40C 8 ГБ/256 ГБ черный,price,83955,83945
2026-08-16T05:30:08Z,470000000,Актобе,132593287,"DREAME H30 Ultra Mix черный, серый",price,162672,163997
2026-08-16T05:30:08Z,470000000,Актобе,132593287,"DREAME H30 Ultra Mix черный, серый",discount,35,34
2026-08-16T05:30:08Z,470000000,Актобе,108894867,Аккумулятор AA Camelion 4 шт,discount,5,0
2026-08-16T05:30:08Z,470000000,Актобе,137684212,DREAME H30 ULTRA MIX CE серый,price,162672,163997
2026-08-16T05:30:08Z,470000000,Актобе,137684212,DREAME H30 ULTRA MIX CE серый,discount,35,34
2026-08-16T05:30:08Z,470000000,Актобе,102158689,Микрофон Fifine T669 черный,price,21540,21526
2026-08-16T05:30:08Z,470000000,Актобе,34700017,Фильтр Аквафор Кристалл А для жёсткой воды,price,24854,24800
2026-08-16T05:30:08Z,470000000,Актобе,118273499,Аэрогриль Xiaomi Smart Air Fryer BHR7358EU 6.5 л белый,price,47176,47165
2026-08-16T05:30:08Z,470000000,Актобе,143119833,Midea FSC-900DX стальной,price,227893,227890
2026-08-16T05:30:08Z,470000000,Актобе,145978945,Внешний аккумулятор Xiaomi Super Slim Magnetic Power Bank 5000 мАч 22.5 Вт WPB0507S черный,price,18845,18841
2026-08-16T05:30:08Z,470000000,Актобе,102211273,Midea MH 60P 205 X серебристый,price,33497,33487
2026-08-16T05:30:08Z,470000000,Актобе,148240615,Huawei WATCH GT 6 Pro 46 мм черный-черный,price,162887,162687
2026-08-16T05:30:08Z,470000000,Актобе,148462479,TCL 32S5K 81 см черный,price,119895,119883
2026-08-16T05:30:08Z,470000000,Актобе,123621889,Midea MFK03D105B/S-C серый,price,275074,275057
2026-08-16T05:30:08Z,470000000,Актобе,110349310,Canon EOS R50 Kit 18-45mm f4.5-6.3 IS STM черный,price,329313,329306
2026-08-16T05:30:08Z,470000000,Актобе,115633970,Canon LIDE 300 2995C010 черный,price,50817,50805
2026-08-16T05:30:08Z,470000000,Актобе,122142480,Huawei MatePad SE Wi-Fi 11 дюйм 8 Гб/128 Гб серый,price,118548,118542
2026-08-16T05:30:08Z,470000000,Актобе,1500075,Принтер Canon i-SENSYS LBP6030B,price,85578,85575
2026-08-16T05:30:08Z,470000000,Актобе,15300377,Transcend TS128GSDC300S 128 Gb,price,21601,21598
2026-08-16T05:30:08Z,470000000,Актобе,141746219,Xiaomi Robot Vacuum S40C Е101CDZ белый,price,84847,84844
2026-08-16T05:30:08Z,470000000,Актобе,144488883,Midea MCI-631LB2 черный,price,79548,79536
2026-08-16T05:30:08Z,470000000,Актобе,154255448,"Xiaomi камера видеонаблюдения MJSXJ27CM, 8MP, расширение 3840x2160",price,28160,28156
2026-08-16T05:30:08Z,470000000,Актобе,145553631,Xiaomi Robot Vacuum 5 Pro EU OV21GL белый,price,326077,326065
2026-08-16T05:30:08Z,470000000,Актобе,148148221,TCL 50V6C 127 см черный,price,219712,219706
2026-08-16T05:30:08Z,470000000,Актобе,131791279,1WIN Таурин капсулы 90 шт,price,1972,2071
2026-08-16T05:30:08Z,470000000,Актобе,131791279,1WIN Таурин капсулы 90 шт,discount,27,23
2026-08-16T05:30:08Z,470000000,Актобе,137060417,AULA F75 MAX черный,price,27365,27360
2026-08-16T05:30:08Z,470000000,Актобе,101149860,Canon EOS RP RF 24-105 F4-7.1 IS STM,price,544721,544656
2026-08-16T05:30:08Z,470000000,Актобе,113404917,POCKET BOOK InkPad 4 7.8 дюйм 32 Гб серебристый,price,164695,164692
2026-08-16T05:30:08Z,470000000,Актобе,166975826,HONOR 600 Pro 12 ГБ/512 ГБ черный,price,548658,548652
2026-08-16T05:30:08Z,470000000,Актобе,112301355,МФУ Canon MAXIFY GX3040,price,123828,123824
2026-08-16T05:30:08Z,470000000,Актобе,103313279,Очиститель воздуха SmartMi Smartmi Air Purifier P1 серый,price,55046,55034
2026-08-16T05:30:08Z,470000000,Актобе,151096402,Garmin Fenix 8 Pro 47 мм черный,price,653608,653593
2026-08-16T05:30:08Z,470000000,Актобе,140332288,Garmin Forerunner 970 47 мм черный,price,448987,448960
2026-08-16T05:30:08Z,470000000,Актобе,138584959,Garmin Vivoactive 6 42 мм бежевый,price,205989,205986
2026-08-16T05:30:08Z,470000000,Актобе,139307969,Кофемашина Xiaomi Semi-Automatic Espresso Machine серебристый,price,61239,61236
2026-08-16T05:30:08Z,470000000,Актобе,120554885,Xiaomi Robot Vacuum S20+ белый,price,130998,130996
2026-08-16T05:30:08Z,470000000,Актобе,149031743,ZTE Nubia RedMagic Astra 9.06 дюйм 24 Гб/1024 Гб черный,price,569859,569856
2026-08-16T05:30:08Z,470000000,Актобе,138585258,Garmin Vivoactive 6 42 мм черный,price,199458,199454
2026-08-16T05:30:08Z,470000000,Актобе,109310071,Garmin Forerunner 265S 42 мм белый-белый,price,275024,275011
2026-08-16T05:30:08Z,470000000,Актобе,134108182,Портативная колонка Soundcore Select 4 Go черный,price,13253,13251
2026-08-16T05:30:08Z,470000000,Актобе,113029701,Garmin VENU 3S белый,price,278581,278571
2026-08-16T05:30:08Z,470000000,Актобе,118179738,Canon EOS R50 RF-S 15-45 IS STM черный,price,329313,329306
2026-08-16T05:30:08Z,470000000,Актобе,114761211,Fifine SC3,price,25297,25293
